 
N 2039 EI,02183,Putih,JUPITER MX,KING 150,2015,21/01/2025,411000,0,62000,0,35000,0,50000,25000,60000
N 4175 GJ,02184,Merah,SIGRA,1.0 M MT,2024,12/11/2026,592000,0,89000,0,143000,0,50000,50000,80000
N 3264 DE,02185,Coklat,BRIO,1.2 S MT,2022,09/08/2024,728000,0,109000,0,143000,0,50000,50000,80000
N 6339 EA,02186,Biru,RAIZE,1.0 GR-S CVT,2016,05/04/2028,1405000,0,211000,0,143000,0,50000,50000,80000
N 893 AF,02187,Orange,PCX,160 ABS,2016,01/01/2027,479000,0,72000,0,35000,0,50000,25000,60000
N 1572 MM,02188,Hitam,AVANZA,1.5 G CVT,2024,21/01/2024,850000,0,128000,0,143000,0,50000,50000,80000
N 4542 DG,02189,Coklat,RUSH,1.5 G CVT,2018,21/05/2027,1402000,0,210000,0,143000,0,50000,50000,80000
N 4371 HK,02190,Hitam,RUSH,1.5 G CVT,2017,07/02/2027,1409000,0,211000,0,143000,0,50000,50000,80000
N 3603 CB,02191,Orange,JUPITER MX,KING 150,2018,16/06/2027,300000,0,45000,0,35000,0,50000,25000,60000
N 2628 BB,02192,Hijau,VELOZ,1.5 Q CVT,2019,12/09/2024,1510000,0,226000,0,143000,0,50000,50000,80000
N 6659 CI,02193,Silver,VELOZ,1.5 Q CVT,2017,27/03/2025,1635000,0,245000,0,143000,0,50000,50000,80000
N 52 DA,02194,Coklat,BRIO,1.2 S MT,2024,05/10/2028,703000,0,105000,0,143000,0,50000,50000,80000
N 3497 CJ,02195,Hijau,XPANDER,1.5 EXCEED MT,2021,25/06/2026,1092000,0,164000,0,143000,0,50000,50000,80000
N 6300 JJ,02196,Merah,BEAT,STREET CBS ISS,2023,24/02/2025,241000,0,36000,0,35000,0,50000,25000,60000
N 8054 FF,02197,Biru,LEXI,125 LX,2020,12/02/2024,420000,0,63000,0,35000,0,50000,25000,60000
N 6356 FG,02198,Putih,CIVIC,1.5 TC CVT,2017,15/05/2027,2962000,0,444000,0,143000,0,50000,50000,80000
N 6188 CB,02199,Biru,NMAX,155 STD,2018,24/12/2025,455000,0,68000,0,35000,0,50000,25000,60000
N 4076 WZ,02200,Coklat,RUSH,1.5 G CVT,2021,02/12/2028,1349000,0,202000,0,143000,0,50000,50000,80000
N 398 MM,02201,Hijau,AEROX,155 S VERSION,2016,31/12/2027,562000,0,84000,0,35000,0,50000,25000,60000
N 6372 II,02202,Hijau,BRIO,1.2 RS CVT,2015,12/06/2026,1026000,0,154000,0,143000,0,50000,50000,80000
N 6950 BB,02203,Merah,CIVIC,1.5 TC CVT,2018,20/01/2026,3037000,0,456000,0,143000,0,50000,50000,80000
N 4258 GH,02204,Maroon,RUSH,1.5 G CVT,2024,25/11/2026,1417000,0,213000,0,143000,0,50000,50000,80000
N 3207 AE,02205,Abu-abu,MIO,M3 125 S,2015,03/07/2024,227000,0,34000,0,35000,0,50000,25000,60000
N 2602 BB,02206,Merah,SIGRA,1.0 M MT,2015,11/06/2024,583000,0,87000,0,143000,0,50000,50000,80000
N 4181 FH,02207,Merah,CALYA,1.2 G MT,2021,18/11/2028,730000,0,110000,0,143000,0,50000,50000,80000
N 3754 FC,02208,Abu-abu,AYLA,1.0 X MT,2016,20/11/2028,443000,0,66000,0,143000,0,50000,50000,80000
N 855 II,02209,Merah,CRV,1.5 TURBO PRESTIGE,2017,27/01/2027,2907000,0,436000,0,143000,0,50000,50000,80000
N 6935 CB,02210,Coklat,CRV,1.5 TURBO PRESTIGE,2018,30/12/2027,2466000,0,370000,0,143000,0,50000,50000,80000
N 1664 DE,02211,Putih,NMAX,155 ABS,2023,14/05/2028,538000,0,81000,0,35000,0,50000,25000,60000
N 6045 XY,02212,Abu-abu,SIGRA,1.0 M MT,2017,30/05/2028,469000,0,70000,0,143000,0,50000,50000,80000
N 2815 DE,02213,Orange,AVANZA,1.5 G MT,2023,26/04/2024,806000,0,121000,0,143000,0,50000,50000,80000
N 2737 AG,02214,Abu-abu,TEANA,2.5 XV CVT,2017,30/10/2028,2187000,0,328000,0,143000,0,50000,50000,80000
N 6017 II,02215,Hijau,ADV 160,CBS,2018,24/12/2024,658000,0,99000,0,35000,0,50000,25000,60000
N 4067 CA,02216,Putih,HR-V,1.5 E CVT,2015,11/02/2026,1357000,0,204000,0,143000,0,50000,50000,80000
N 4706 FI,02217,Orange,AGYA,1.2 GR-S MT,2021,13/01/2027,684000,0,103000,0,143000,0,50000,50000,80000
N 8603 FJ,02218,Coklat,LEXI,125 LX,2020,28/03/2027,455000,0,68000,0,35000,0,50000,25000,60000
N 6639 DC,02219,Orange,BRIO,1.2 S MT,2017,23/10/2028,735000,0,110000,0,143000,0,50000,50000,80000
N 597 CG,02220,Putih,CIVIC,1.5 TC CVT,2019,22/05/2027,3029000,0,454000,0,143000,0,50000,50000,80000
N 6269 EI,02221,Hijau,AVANZA,1.5 G MT,2020,10/02/2025,920000,0,138000,0,143000,0,50000,50000,80000
N 3532 FF,02222,Coklat,VARIO 160,ABS,2022,06/06/2028,484000,0,73000,0,35000,0,50000,25000,60000
N 2292 KL,02223,Silver,JUPITER MX,KING 150,2018,03/02/2024,424000,0,64000,0,35000,0,50000,25000,60000
N 7194 DC,02224,Biru,YARIS,1.5 S CVT,2022,12/12/2028,1025000,0,154000,0,143000,0,50000,50000,80000
N 2137 FD,02225,Maroon,AEROX,155 S VERSION,2017,26/07/2024,465000,0,70000,0,35000,0,50000,25000,60000
N 871 EE,02226,Putih,BRIO,1.2 RS CVT,2021,10/05/2027,871000,0,131000,0,143000,0,50000,50000,80000
N 8398 HK,02227,Putih,TEANA,2.5 XV CVT,2022,22/12/2025,1965000,0,295000,0,143000,0,50000,50000,80000
N 5085 GK,02228,Orange,XPANDER,1.5 CROSS CVT,2017,06/07/2025,1311000,0,197000,0,143000,0,50000,50000,80000
N 8348 CH,02229,Hijau,CIVIC,1.5 TC CVT,2015,06/04/2026,2459000,0,369000,0,143000,0,50000,50000,80000
N 7542 EE,02230,Hitam,INNOVA,2.0 G A/T,2020,28/06/2028,2114000,0,317000,0,143000,0,50000,50000,80000
N 2021 FG,02231,Hitam,ADV 160,ABS,2023,26/09/2027,744000,0,112000,0,35000,0,50000,25000,60000
N 9280 GK,02232,Biru,CALYA,1.2 G MT,2021,14/09/2027,681000,0,102000,0,143000,0,50000,50000,80000
N 4377 BI,02233,Coklat,RAIZE,1.0 G CVT,2016,25/02/2026,960000,0,144000,0,143000,0,50000,50000,80000
N 3609 AF,02234,Abu-abu,AVANZA,1.5 G MT,2017,06/05/2026,862000,0,129000,0,143000,0,50000,50000,80000
N 6842 BJ,02235,Abu-abu,TERIOS,1.5 X MT,2019,02/01/2024,1371000,0,206000,0,143000,0,50000,50000,80000
N 2678 AE,02236,Abu-abu,AGYA,1.2 GR-S MT,2016,17/08/2026,730000,0,110000,0,143000,0,50000,50000,80000
N 2714 LM,02237,Biru,XPANDER,1.5 EXCEED MT,2022,17/06/2027,1369000,0,205000,0,143000,0,50000,50000,80000
N 6097 GG,02238,Orange,PCX,160 ABS,2024,27/01/2027,603000,0,90000,0,35000,0,50000,25000,60000
N 5417 JL,02239,Maroon,AYLA,1.0 X MT,2017,28/10/2027,592000,0,89000,0,143000,0,50000,50000,80000
N 9663 GM,02240,Abu-abu,CRV,1.5 TURBO PRESTIGE,2024,08/04/2025,3293000,0,494000,0,143000,0,50000,50000,80000
N 7109 GH,02241,Hijau,AYLA,1.0 X MT,2019,23/01/2028,623000,0,93000,0,143000,0,50000,50000,80000
N 841 IK,02242,Putih,TEANA,2.5 XV CVT,2019,14/08/2028,1818000,0,273000,0,143000,0,50000,50000,80000
N 3664 CI,02243,Silver,AEROX,155 S VERSION,2022,20/07/2024,542000,0,81000,0,35000,0,50000,25000,60000
N 8288 EG,02244,Coklat,BRIO,1.2 RS CVT,2021,09/11/2025,873000,0,131000,0,143000,0,50000,50000,80000
N 3974 CA,02245,Biru,MOBILIO,1.5 E CVT,2016,26/12/2028,873000,0,131000,0,143000,0,50000,50000,80000
N 6651 FF,02246,Biru,AGYA,1.2 GR-S MT,2015,28/01/2026,538000,0,81000,0,143000,0,50000,50000,80000
N 3862 GI,02247,Coklat,FREEGO,125 S ABS,2021,14/03/2025,344000,0,52000,0,35000,0,50000,25000,60000
N 3853 DG,02248,Biru,CRV,1.5 TURBO PRESTIGE,2017,22/11/2024,3050000,0,458000,0,143000,0,50000,50000,80000
N 9724 EI,02249,Putih,VARIO 160,CBS,2016,18/06/2028,435000,0,65000,0,35000,0,50000,25000,60000
N 2459 HJ,02250,Hitam,XPANDER,1.5 EXCEED MT,2017,05/01/2024,1246000,0,187000,0,143000,0,50000,50000,80000
P 536 BH,02251,Maroon,DAIHATSU ROCKY,1.0 R CVT,2020,05/11/2027,1339000,0,201000,0,143000,0,50000,50000,80000
P 5854 LL,02252,Merah,AVANZA,1.5 G CVT,2017,07/11/2025,845000,0,127000,0,143000,0,50000,50000,80000
P 9550 BA,02253,Abu-abu,CBR,150R,2015,04/06/2028,643000,0,96000,0,35000,0,50000,25000,60000
P 6404 GI,02254,Coklat,TERIOS,1.5 X MT,2019,09/09/2028,1166000,0,175000,0,143000,0,50000,50000,80000
P 4661 BH,02255,Silver,VELOZ,1.5 Q CVT,2019,10/08/2027,1973000,0,296000,0,143000,0,50000,50000,80000
P 8436 BC,02256,Hitam,RUSH,1.5 G CVT,2019,16/03/2026,1548000,0,232000,0,143000,0,50000,50000,80000
P 2668 MN,02257,Orange,YARIS,1.5 S CVT,2020,19/09/2025,1064000,0,160000,0,143000,0,50000,50000,80000
P 6572 FD,02258,Maroon,AEROX,155 S VERSION,2019,30/10/2025,448000,0,67000,0,35000,0,50000,25000,60000
P 7558 BJ,02259,Hitam,BEAT,POP CBS ISS,2016,18/04/2027,216000,0,32000,0,35000,0,50000,25000,60000
P 2420 BD,02260,Putih,VARIO 160,ABS,2017,01/08/2025,486000,0,73000,0,35000,0,50000,25000,60000
P 5243 IJ,02261,Kuning,AGYA,1.2 GR-S MT,2021,08/09/2024,733000,0,110000,0,143000,0,50000,50000,80000
P 9046 XZ,02262,Hijau,ERTIGA,1.5 GX AT,2018,05/09/2027,950000,0,142000,0,143000,0,50000,50000,80000
P 2565 FA,02263,Hitam,XPANDER,1.5 EXCEED MT,2015,18/09/2028,1429000,0,214000,0,143000,0,50000,50000,80000
P 4132 EJ,02264,Maroon,AGYA,1.2 GR-S MT,2022,25/03/2026,698000,0,105000,0,143000,0,50000,50000,80000
P 5302 FH,02265,Maroon,INNOVA,2.4 V A/T DIESEL,2021,06/10/2025,3453000,0,518000,0,143000,0,50000,50000,80000
P 9283 WX,02266,Merah,TEANA,2.5 XV CVT,2017,01/05/2026,1775000,0,266000,0,143000,0,50000,50000,80000
P 5482 BI,02267,Orange,CALYA,1.2 G MT,2018,21/05/2027,629000,0,94000,0,143000,0,50000,50000,80000
P 4553 CF,02268,Hitam,ADV 160,ABS,2015,17/07/2027,636000,0,95000,0,35000,0,50000,25000,60000
P 5620 JJ,02269,Hijau,AVANZA,1.5 G MT,2016,29/04/2028,944000,0,142000,0,143000,0,50000,50000,80000
P 8210 CF,02270,Merah,INNOVA,2.4 V A/T DIESEL,2023,23/12/2026,2818000,0,423000,0,143000,0,50000,50000,80000
P 8663 IK,02271,Kuning,VELOZ,1.5 Q CVT,2018,25/04/2028,2091000,0,314000,0,143000,0,50000,50000,80000
P 646 FI,02272,Merah,FINO,125 PREMIUM,2023,08/01/2027,312000,0,47000,0,35000,0,50000,25000,60000
P 7479 AF,02273,Coklat,AVANZA,1.5 G MT,2021,08/07/2027,989000,0,148000,0,143000,0,50000,50000,80000
P 1029 GG,02274,Coklat,ADV 160,ABS,2022,17/03/2027,603000,0,90000,0,35000,0,50000,25000,60000
P 5164 IK,02275,Maroon,FORTUNER,2.4 VRZ A/T,2019,11/10/2028,2856000,0,428000,0,143000,0,50000,50000,80000
P 3760 LL,02276,Merah,PCX,160 ABS,2021,09/01/2024,531000,0,80000,0,35000,0,50000,25000,60000
P 665 CI,02277,Kuning,ADV 160,CBS,2018,05/01/2024,593000,0,89000,0,35000,0,50000,25000,60000
P 1247 DF,02278,Hitam,SIGRA,1.0 M MT,2021,24/10/2026,659000,0,99000,0,143000,0,50000,50000,80000
P 5017 IL,02279,Abu-abu,AGYA,1.2 GR-S MT,2024,29/12/2026,669000,0,100000,0,143000,0,50000,50000,80000
P 4712 BE,02280,Biru,JUPITER MX,KING 150,2023,28/12/2024,374000,0,56000,0,35000,0,50000,25000,60000
P 3282 AB,02281,Maroon,XPANDER,1.5 EXCEED MT,2020,17/05/2025,1474000,0,221000,0,143000,0,50000,50000,80000
P 339 BC,02282,Silver,PAJERO SPORT,2.4 DAKAR 4X4 AT,2019,08/09/2027,3868000,0,580000,0,143000,0,50000,50000,80000
P 4213 FD,02283,Silver,BRIO,1.2 S MT,2018,10/01/2026,622000,0,93000,0,143000,0,50000,50000,80000
P 4732 DJ,02284,Maroon,XMAX,250 ABS,2023,20/05/2024,704000,0,106000,0,35000,0,50000,25000,60000
P 2549 BF,02285,Putih,BEAT,STREET CBS ISS,2018,13/05/2028,232000,0,35000,0,35000,0,50000,25000,60000
P 4425 CC,02286,Putih,YARIS,1.5 S CVT,2020,21/10/2026,1272000,0,191000,0,143000,0,50000,50000,80000
P 8759 FJ,02287,Merah,AGYA,1.2 GR-S MT,2024,27/05/2028,530000,0,80000,0,143000,0,50000,50000,80000
P 1508 EF,02288,Orange,CRV,1.5 TURBO PRESTIGE,2018,27/05/2025,3192000,0,479000,0,143000,0,50000,50000,80000
P 1416 AI,02289,Orange,INNOVA,2.4 V A/T DIESEL,2017,27/07/2028,3152000,0,473000,0,143000,0,50000,50000,80000
P 3182 GH,02290,Hitam,NINJA,ZX-25R SE,2020,27/11/2025,1072000,0,161000,0,35000,0,50000,25000,60000
P 7085 BD,02291,Silver,JUPITER MX,KING 150,2018,24/01/2025,384000,0,58000,0,35000,0,50000,25000,60000
P 7921 IK,02292,Maroon,VARIO 125,CBS ISS,2018,18/05/2028,335000,0,50000,0,35000,0,50000,25000,60000
P 7502 EJ,02293,Hitam,CIVIC,1.5 TC CVT,2018,15/03/2024,2578000,0,387000,0,143000,0,50000,50000,80000
P 61 II,02294,Maroon,MOBILIO,1.5 E CVT,2020,24/11/2025,1016000,0,152000,0,143000,0,50000,50000,80000
P 122 EA,02295,Putih,VARIO 125,CBS ISS,2017,02/05/2027,339000,0,51000,0,35000,0,50000,25000,60000
P 1909 IK,02296,Orange,AGYA,1.2 GR-S MT,2023,26/01/2028,693000,0,104000,0,143000,0,50000,50000,80000
P 1963 JK,02297,Abu-abu,NINJA,ZX-25R SE,2020,01/10/2025,958000,0,144000,0,35000,0,50000,25000,60000
P 6974 DH,02298,Merah,XPANDER,1.5 CROSS CVT,2015,23/09/2027,1853000,0,278000,0,143000,0,50000,50000,80000
P 2244 WX,02299,Merah,BRIO,1.2 RS CVT,2017,27/11/2025,1071000,0,161000,0,143000,0,50000,50000,80000
P 1219 HH,02300,Merah,AGYA,1.2 GR-S MT,2019,13/04/2026,515000,0,77000,0,143000,0,50000,50000,80000
P 4672 EB,02301,Orange,XPANDER,1.5 EXCEED MT,2017,19/05/2027,1308000,0,196000,0,143000,0,50000,50000,80000
P 1641 EG,02302,Biru,FORTUNER,2.4 VRZ A/T,2020,24/12/2028,2968000,0,445000,0,143000,0,50000,50000,80000
P 9444 CH,02303,Hitam,XPANDER,1.5 EXCEED MT,2018,20/07/2025,1170000,0,176000,0,143000,0,50000,50000,80000
P 9015 HJ,02304,Coklat,VARIO 125,CBS ISS,2023,17/11/2028,360000,0,54000,0,35000,0,50000,25000,60000
P 4870 HK,02305,Hitam,XPANDER,1.5 CROSS CVT,2021,30/09/2025,1826000,0,274000,0,143000,0,50000,50000,80000
P 6885 BB,02306,Silver,FORTUNER,2.4 VRZ A/T,2015,20/05/2024,2929000,0,439000,0,143000,0,50000,50000,80000
P 9639 AA,02307,Hijau,AGYA,1.2 GR-S MT,2015,15/07/2028,597000,0,90000,0,143000,0,50000,50000,80000
P 8880 BD,02308,Abu-abu,TERIOS,1.5 X MT,2023,16/06/2024,1082000,0,162000,0,143000,0,50000,50000,80000
P 3034 KL,02309,Maroon,XMAX,250 ABS,2016,21/07/2028,685000,0,103000,0,35000,0,50000,25000,60000
P 3579 XZ,02310,Abu-abu,NMAX,155 ABS,2023,15/04/2026,443000,0,66000,0,35000,0,50000,25000,60000
P 8569 DE,02311,Hijau,PAJERO SPORT,2.4 DAKAR 4X4 AT,2018,26/01/2027,3781000,0,567000,0,143000,0,50000,50000,80000
P 7041 CH,02312,Orange,BRIO,1.2 RS CVT,2018,22/08/2025,889000,0,133000,0,143000,0,50000,50000,80000
P 6628 IK,02313,Merah,TERIOS,1.5 X MT,2019,25/05/2025,1206000,0,181000,0,143000,0,50000,50000,80000
P 2043 WY,02314,Hijau,FREED,1.5 S CVT,2024,03/01/2024,1489000,0,223000,0,143000,0,50000,50000,80000
P 6645 IK,02315,Coklat,FORTUNER,2.4 VRZ A/T,2017,12/01/2025,3880000,0,582000,0,143000,0,50000,50000,80000
P 9507 BF,02316,Hitam,AEROX,155 S VERSION,2017,17/04/2025,600000,0,90000,0,35000,0,50000,25000,60000
P 763 XZ,02317,Abu-abu,BRIO,1.2 RS CVT,2017,20/07/2025,1110000,0,166000,0,143000,0,50000,50000,80000
P 9414 AA,02318,Hitam,ERTIGA,1.5 GX AT,2016,26/04/2026,982000,0,147000,0,143000,0,50000,50000,80000
P 3381 FH,02319,Biru,PAJERO SPORT,2.4 DAKAR 4X4 AT,2016,27/10/2025,4964000,0,745000,0,143000,0,50000,50000,80000
P 6206 KM,02320,Maroon,FORTUNER,2.4 VRZ A/T,2022,16/02/2025,3937000,0,591000,0,143000,0,50000,50000,80000
P 2391 CG,02321,Hijau,RAIZE,1.0 G CVT,2018,28/09/2026,1230000,0,184000,0,143000,0,50000,50000,80000
P 7168 AG,02322,Silver,BRIO,1.2 S MT,2022,05/05/2024,814000,0,122000,0,143000,0,50000,50000,80000
P 977 FI,02323,Putih,RAIZE,1.0 G CVT,2021,09/12/2028,965000,0,145000,0,143000,0,50000,50000,80000
P 4644 DF,02324,Hijau,HR-V,1.5 E CVT,2015,28/05/2028,1733000,0,260000,0,143000,0,50000,50000,80000
P 1070 IK,02325,Hijau,INNOVA,2.0 G A/T,2018,15/02/2025,2251000,0,338000,0,143000,0,50000,50000,80000
P 4516 GH,02326,Hijau,PCX,160 ABS,2017,27/03/2025,513000,0,77000,0,35000,0,50000,25000,60000
P 2188 AC,02327,Kuning,NINJA,ZX-25R SE,2022,24/03/2025,1120000,0,168000,0,35000,0,50000,25000,60000
P 9040 GL,02328,Merah,CALYA,1.2 G MT,2016,17/01/2028,599000,0,90000,0,143000,0,50000,50000,80000
P 4175 MN,02329,Merah,TEANA,2.5 XV CVT,2023,08/03/2028,2023000,0,303000,0,143000,0,50000,50000,80000
P 1032 HM,02330,Merah,VARIO 160,CBS,2018,31/05/2025,446000,0,67000,0,35000,0,50000,25000,60000
P 9109 JJ,02331,Maroon,AYLA,1.0 X MT,2017,14/10/2026,620000,0,93000,0,143000,0,50000,50000,80000
P 56 BJ,02332,Kuning,SCOOPY,STYLISH CBS ISS,2023,09/03/2027,296000,0,44000,0,35000,0,50000,25000,60000
P 7882 CE,02333,Kuning,PAJERO SPORT,2.4 DAKAR 4X4 AT,2019,29/05/2025,4514000,0,677000,0,143000,0,50000,50000,80000
P 4456 IK,02334,Coklat,BRIO,1.2 RS CVT,2024,01/03/2027,893000,0,134000,0,143000,0,50000,50000,80000
P 6225 GG,02335,Hitam,RUSH,1.5 G CVT,2020,22/10/2028,1280000,0,192000,0,143000,0,50000,50000,80000
P 7724 DA,02336,Kuning,AGYA,1.2 GR-S MT,2018,25/02/2027,514000,0,77000,0,143000,0,50000,50000,80000
P 1250 BD,02337,Kuning,CALYA,1.2 G MT,2018,09/11/2028,521000,0,78000,0,143000,0,50000,50000,80000
P 7653 FC,02338,Putih,PAJERO SPORT,2.4 DAKAR 4X4 AT,2016,26/10/2027,4984000,0,748000,0,143000,0,50000,50000,80000
P 8988 FG,02339,Abu-abu,AEROX,155 S VERSION,2018,29/01/2026,427000,0,64000,0,35000,0,50000,25000,60000
P 4202 AB,02340,Merah,ADV 160,ABS,2016,09/08/2027,695000,0,104000,0,35000,0,50000,25000,60000
P 7371 CG,02341,Putih,RUSH,1.5 G CVT,2024,10/07/2024,1524000,0,229000,0,143000,0,50000,50000,80000
P 9803 HI,02342,Hijau,AEROX,155 S VERSION,2015,12/11/2027,461000,0,69000,0,35000,0,50000,25000,60000
P 2737 KM,02343,Hijau,MFORCE,150,2015,31/07/2028,623000,0,93000,0,35000,0,50000,25000,60000
P 6748 EC,02344,Abu-abu,AYLA,1.0 X MT,2024,24/03/2027,481000,0,72000,0,143000,0,50000,50000,80000
P 6998 WX,02345,Orange,CIVIC,1.5 TC CVT,2022,26/11/2027,2289000,0,343000,0,143000,0,50000,50000,80000
P 1598 JL,02346,Abu-abu,MOBILIO,1.5 E CVT,2019,18/12/2024,1179000,0,177000,0,143000,0,50000,50000,80000
P 3838 YZ,02347,Abu-abu,RAIZE,1.0 GR-S CVT,2018,08/02/2025,1084000,0,163000,0,143000,0,50000,50000,80000
P 7551 AH,02348,Silver,RUSH,1.5 G CVT,2024,05/03/2024,1166000,0,175000,0,143000,0,50000,50000,80000
P 3346 EG,02349,Maroon,HR-V,1.5 E CVT,2019,03/06/2026,1367000,0,205000,0,143000,0,50000,50000,80000
P 1037 CA,02350,Biru,AVANZA,1.5 G MT,2017,12/03/2024,851000,0,128000,0,143000,0,50000,50000,80000
P 6888 BD,02351,Putih,RAIZE,1.0 GR-S CVT,2018,10/11/2024,1219000,0,183000,0,143000,0,50000,50000,80000
P 7121 CJ,02352,Orange,RAIZE,1.0 GR-S CVT,2019,01/01/2028,1286000,0,193000,0,143000,0,50000,50000,80000
P 8698 IK,02353,Hijau,FINO,125 PREMIUM,2020,18/11/2024,295000,0,44000,0,35000,0,50000,25000,60000
P 9737 HI,02354,Kuning,RAIZE,1.0 G CVT,2022,18/12/2024,1094000,0,164000,0,143000,0,50000,50000,80000
P 7293 DF,02355,Hitam,VELOZ,1.5 Q CVT,2018,05/02/2025,1721000,0,258000,0,143000,0,50000,50000,80000
P 6153 HI,02356,Putih,XPANDER,1.5 EXCEED MT,2024,19/06/2028,1353000,0,203000,0,143000,0,50000,50000,80000
P 882 CJ,02357,Orange,SOUL GT,125 AKS SSS,2016,08/09/2026,282000,0,42000,0,35000,0,50000,25000,60000
P 9514 WZ,02358,Orange,VARIO 160,ABS,2015,03/01/2025,448000,0,67000,0,35000,0,50000,25000,60000
P 3798 BG,02359,Coklat,AVANZA,1.5 G CVT,2023,18/01/2027,1144000,0,172000,0,143000,0,50000,50000,80000
P 3957 HI,02360,Orange,INNOVA,2.4 V A/T DIESEL,2023,10/07/2024,2671000,0,401000,0,143000,0,50000,50000,80000
P 5441 HK,02361,Kuning,RAIZE,1.0 GR-S CVT,2015,01/10/2026,1428000,0,214000,0,143000,0,50000,50000,80000
P 3364 BH,02362,Orange,AEROX,155 S VERSION,2016,29/10/2024,528000,0,79000,0,35000,0,50000,25000,60000
P 1171 FE,02363,Biru,SOUL GT,125 AKS SSS,2016,01/08/2026,256000,0,38000,0,35000,0,50000,25000,60000
P 4528 ED,02364,Hitam,HR-V,1.5 E CVT,2015,06/05/2028,1674000,0,251000,0,143000,0,50000,50000,80000
P 397 XY,02365,Maroon,INNOVA,2.4 V A/T DIESEL,2017,14/04/2027,2471000,0,371000,0,143000,0,50000,50000,80000
P 3120 GH,02366,Orange,VARIO 160,CBS,2022,19/08/2027,379000,0,57000,0,35000,0,50000,25000,60000
P 9911 AD,02367,Kuning,MIO,M3 125 S,2020,08/10/2027,179000,0,27000,0,35000,0,50000,25000,60000
P 8258 KK,02368,Silver,INNOVA,2.0 G A/T,2019,23/06/2024,2137000,0,321000,0,143000,0,50000,50000,80000
P 2424 IL,02369,Merah,SIGRA,1.0 M MT,2022,02/10/2026,582000,0,87000,0,143000,0,50000,50000,80000
P 1256 BJ,02370,Orange,HR-V,1.5 E CVT,2019,27/06/2027,1748000,0,262000,0,143000,0,50000,50000,80000
P 5147 EI,02371,Hijau,AYLA,1.0 X MT,2021,23/02/2024,434000,0,65000,0,143000,0,50000,50000,80000
P 801 AA,02372,Biru,RUSH,1.5 G CVT,2021,27/07/2027,1283000,0,192000,0,143000,0,50000,50000,80000
P 5923 XY,02373,Kuning,AYLA,1.0 X MT,2017,12/02/2026,538000,0,81000,0,143000,0,50000,50000,80000
P 3864 FC,02374,Abu-abu,FORTUNER,2.4 VRZ A/T,2023,20/10/2025,3293000,0,494000,0,143000,0,50000,50000,80000
P 803 EG,02375,Kuning,RAIZE,1.0 GR-S CVT,2024,03/02/2028,1040000,0,156000,0,143000,0,50000,50000,80000
P 646 JL,02376,Abu-abu,BRIO,1.2 S MT,2018,20/04/2026,764000,0,115000,0,143000,0,50000,50000,80000
P 9147 FI,02377,Coklat,CRV,1.5 TURBO PRESTIGE,2015,13/05/2028,3093000,0,464000,0,143000,0,50000,50000,80000
P 8616 CD,02378,Hitam,AVANZA,1.5 G CVT,2019,07/09/2024,1136000,0,170000,0,143000,0,50000,50000,80000
P 4143 HH,02379,Hitam,SIGRA,1.0 M MT,2023,19/06/2025,605000,0,91000,0,143000,0,50000,50000,80000
P 4238 KK,02380,Abu-abu,AGYA,1.2 GR-S MT,2022,22/11/2026,557000,0,84000,0,143000,0,50000,50000,80000
P 3076 HH,02381,Abu-abu,BRIO,1.2 RS CVT,2019,13/11/2024,1007000,0,151000,0,143000,0,50000,50000,80000
P 2319 WX,02382,Silver,MOBILIO,1.5 E CVT,2019,04/12/2026,1079000,0,162000,0,143000,0,50000,50000,80000
P 5039 FC,02383,Kuning,AVANZA,1.5 G MT,2018,29/03/2028,909000,0,136000,0,143000,0,50000,50000,80000
P 6034 XY,02384,Abu-abu,LEXI,125 LX,2021,01/08/2024,390000,0,58000,0,35000,0,50000,25000,60000
P 4127 BA,02385,Merah,AVANZA,1.5 G CVT,2021,17/07/2027,956000,0,143000,0,143000,0,50000,50000,80000
P 5812 EH,02386,Kuning,BEAT,POP CBS ISS,2017,03/06/2028,169000,0,25000,0,35000,0,50000,25000,60000
P 6047 ED,02387,Abu-abu,RAIZE,1.0 GR-S CVT,2019,07/11/2028,1457000,0,219000,0,143000,0,50000,50000,80000
P 382 LL,02388,Kuning,BRIO,1.2 RS CVT,2019,10/06/2028,866000,0,130000,0,143000,0,50000,50000,80000
P 4762 GL,02389,Orange,DAIHATSU ROCKY,1.0 R CVT,2023,16/02/2024,1275000,0,191000,0,143000,0,50000,50000,80000
P 1786 EH,02390,Orange,ERTIGA,1.5 GX AT,2023,31/12/2024,1300000,0,195000,0,143000,0,50000,50000,80000
P 4513 EC,02391,Coklat,VARIO 160,ABS,2022,30/08/2028,474000,0,71000,0,35000,0,50000,25000,60000
P 5570 AE,02392,Merah,FREED,1.5 S CVT,2015,04/05/2025,1118000,0,168000,0,143000,0,50000,50000,80000
P 3542 CG,02393,Orange,MIO,M3 125 S,2018,11/06/2025,217000,0,33000,0,35000,0,50000,25000,60000
P 2002 FA,02394,Putih,VARIO 160,ABS,2016,12/07/2024,476000,0,71000,0,35000,0,50000,25000,60000
P 7451 HH,02395,Orange,CRV,1.5 TURBO PRESTIGE,2016,08/04/2024,3059000,0,459000,0,143000,0,50000,50000,80000
P 3255 DA,02396,Hijau,FREED,1.5 S CVT,2018,19/03/2025,1085000,0,163000,0,143000,0,50000,50000,80000
